1,0.16663,0.066524,0.171
1,0.26305,0.27917,0.036963
1,0.26945,0.31644,0.27681
1,0.1304,0.2029,0.20824
1,0.22479,0.25192,0.057244
1,0.13414,0.11994,0.12148
1,0.25295,0.18864,0.29436
1,0.1236,0.223,0.23108
1,0.24421,0.31951,0.21514
1,0.29258,0.023874,0.14527
1,0.080104,0.12526,0.27578
1,0.11123,0.14714,0.09578
1,0.29781,0.24545,0.30539
1,0.13432,0.24603,0.11116
1,0.15936,0.20274,0.24964
1,0.19916,0.060181,0.11485
1,0.18261,0.29899,0.18481
1,0.094475,0.28042,0.33066
1,0.23811,0.15363,0.25802
1,0.11025,0.051514,0.18111
1,0.28861,0.30058,0.039127
1,0.08989,0.081947,0.23508
1,0.10788,0.16421,0.2445
1,0.25483,0.25899,0.35644
1,0.18216,0.21462,0.34628
1,0.28803,0.31322,0.099063
1,0.25506,0.065885,0.37907
1,0.13824,0.23348,0.02137
1,0.27933,0.012805,0.22403
1,0.16162,0.049766,0.030498
1,0.13158,0.2812,0.34206
1,0.12202,0.24153,0.22725
1,0.28509,0.25134,0.29611
1,0.097568,0.14333,0.14475
1,0.18853,0.23947,0.3131
1,0.087476,0.15845,0.24947
1,0.19429,0.01684,0.063557
1,0.15017,0.11913,0.17377
1,0.10889,0.28717,0.33362
1,0.12888,0.3431,0.12275
1,0.13612,0.22296,0.37417
1,0.08591,0.090076,0.3852
1,0.18871,0.20625,0.17156
1,0.12477,0.27364,0.36923
1,0.28648,0.22014,0.24149
1,0.20602,0.29188,0.11954
1,0.27858,0.34295,0.012899
1,0.13522,0.28396,0.23674
1,0.11612,0.032545,0.28868
1,0.25234,0.088132,0.17697
1,0.14221,0.2126,0.14587
1,0.19022,0.11674,0.12787
1,0.20085,0.30639,0.16258
1,0.12064,0.19833,0.12088
1,0.1165,0.12066,0.30484
1,0.091535,0.1406,0.29555
1,0.10499,0.050854,0.29052
1,0.25209,0.23893,0.024928
1,0.26635,0.18149,0.33644
1,0.18679,0.30766,0.166
1,0.20683,0.05569,0.36772
1,0.12,0.052056,0.33288
1,0.17692,0.12,0.031012
1,0.15689,0.26804,0.35152
1,0.15587,0.24764,0.36245
1,0.29001,0.14999,0.15369
1,0.22179,0.1768,0.22346
1,0.16875,0.11936,0.1488
1,0.16017,0.080531,0.063062
1,0.16634,0.32771,0.21348
1,0.29308,0.16332,0.12888
1,0.23545,0.32485,0.23788
1,0.1047,0.22832,0.12268
1,0.10241,0.14153,0.27252
1,0.10423,0.32398,0.178
1,0.19595,0.24535,0.022628
1,0.1729,0.016132,0.3797
1,0.28492,0.10403,0.052499
1,0.28812,0.026407,0.1789
1,0.22636,0.09613,0.058584
1,0.26412,0.3261,0.37969
1,0.28114,0.17773,0.38324
1,0.19403,0.15778,0.090204
1,0.27375,0.14361,0.12008
1,0.10955,0.12891,0.092668
1,0.14705,0.26227,0.10956
1,0.28698,0.26822,0.3341
1,0.15789,0.029574,0.21933
1,0.11859,0.13424,0.21759
1,0.21604,0.27626,0.2745
1,0.10515,0.035599,0.22665
1,0.21886,0.3172,0.21266
1,0.10444,0.14863,0.13689
1,0.27153,0.10105,0.041681
1,0.21563,0.31107,0.35069
1,0.18398,0.34891,0.017252
1,0.24381,0.30708,0.3193
1,0.16394,0.074267,0.017906
1,0.27725,0.027528,0.3404
1,0.12181,0.10968,0.1206
1,0.29723,0.30429,0.18259
1,0.12736,0.30753,0.35394
1,0.085751,0.02431,0.064146
1,0.26918,0.26389,0.028073
1,0.24955,0.28673,0.3086
1,0.14978,0.042789,0.056551
1,0.22047,0.29478,0.35451
1,0.080564,0.19385,0.048245
1,0.28221,0.096642,0.23089
1,0.13116,0.11816,0.035667
1,0.20142,0.17089,0.33822
1,0.23021,0.30865,0.15063
1,0.11543,0.039255,0.016298
1,0.13402,0.21002,0.2905
1,0.24152,0.18734,0.34046
1,0.1655,0.055245,0.018914
1,0.14777,0.18431,0.1095
1,0.26141,0.19018,0.066363
1,0.23948,0.31833,0.11739
1,0.19259,0.24743,0.30154
1,0.089221,0.035687,0.073797
1,0.22385,0.26191,0.35117
1,0.19553,0.26288,0.010396
1,0.23084,0.017028,0.32943
1,0.25371,0.17264,0.015322
1,0.20131,0.076486,0.21316
1,0.26626,0.29032,0.32611
1,0.10538,0.30096,0.10456
1,0.21538,0.29414,0.26667
1,0.22275,0.29437,0.23756
1,0.12888,0.27666,0.30726
1,0.13063,0.11296,0.10622
1,0.2469,0.19186,0.25478
1,0.1087,0.27023,0.3726
1,0.11339,0.28821,0.1942
1,0.09766,0.038436,0.053841
1,0.24298,0.13087,0.1471
1,0.12564,0.069839,0.30407
1,0.17887,0.13434,0.13236
1,0.10666,0.31669,0.030007
1,0.28857,0.21845,0.36357
1,0.18423,0.14783,0.29977
1,0.19315,0.2609,0.051284
1,0.10737,0.2824,0.39281
1,0.22132,0.21799,0.34877
1,0.24341,0.053055,0.014955
1,0.21311,0.31293,0.16497
1,0.14565,0.23286,0.16866
1,0.28805,0.08678,0.26931
1,0.10174,0.045114,0.37706
1,0.15625,0.20673,0.24289
1,0.24339,0.19973,0.2884
1,0.17239,0.02169,0.11811
1,0.14164,0.2944,0.25008
1,0.15158,0.27356,0.21183
1,0.1991,0.036916,0.15636
1,0.24134,0.26264,0.18486
1,0.18749,0.18217,0.098139
1,0.25035,0.33009,0.035663
1,0.11894,0.30447,0.19937
1,0.14197,0.10265,0.17794
1,0.27204,0.036765,0.30184
1,0.19757,0.04774,0.38481
1,0.1561,0.046731,0.15865
1,0.26583,0.26326,0.1391
1,0.090837,0.30142,0.36405
1,0.27262,0.19608,0.31107
1,0.19328,0.076379,0.19471
1,0.23621,0.34487,0.26827
1,0.14245,0.12538,0.086406
1,0.085957,0.31197,0.024116
1,0.086356,0.056024,0.3517
1,0.15042,0.29064,0.21101
1,0.27956,0.31618,0.024157
1,0.28978,0.27604,0.21454
1,0.12809,0.19573,0.080571
1,0.12339,0.11321,0.30772
1,0.24666,0.087543,0.20984
1,0.2605,0.24199,0.31122
1,0.088429,0.27212,0.23141
1,0.22682,0.032338,0.024043
1,0.2441,0.11703,0.1033
1,0.22063,0.083165,0.38187
1,0.27379,0.31634,0.07326
1,0.1146,0.026511,0.31155
1,0.17593,0.19612,0.024517
1,0.28443,0.091647,0.11374
1,0.13088,0.32631,0.013674
1,0.26593,0.1274,0.3485
1,0.24904,0.087409,0.057005
1,0.15333,0.089965,0.2065
1,0.28622,0.19256,0.043578
1,0.16341,0.06835,0.19134
1,0.22484,0.17395,0.38316
1,0.20205,0.25476,0.22264
1,0.27725,0.11681,0.057238
1,0.14477,0.21033,0.36018
1,0.17599,0.12579,0.029715
1,0.1583,0.25629,0.36372
1,0.11397,0.31021,0.17721
1,0.25945,0.25255,0.1685
1,0.17098,0.26714,0.30965
1,0.18341,0.022027,0.19476
1,0.22656,0.097623,0.32879
1,0.11344,0.014004,0.089188
1,0.10329,0.26123,0.04227
1,0.27613,0.31043,0.23125
1,0.11578,0.019704,0.16915
1,0.10255,0.19685,0.21925
1,0.08959,0.044635,0.31518
1,0.15889,0.049007,0.22043
1,0.22956,0.31827,0.25255
1,0.2918,0.34793,0.02593
1,0.25997,0.24276,0.34566
1,0.28297,0.046353,0.09497
1,0.15502,0.17762,0.10988
1,0.28997,0.14003,0.24641
1,0.25715,0.079763,0.1537
1,0.14072,0.1218,0.051652
1,0.25885,0.14702,0.016716
1,0.17228,0.13952,0.20795
1,0.17697,0.309,0.27342
1,0.17401,0.141,0.22365
1,0.14273,0.24156,0.36326
1,0.25162,0.29355,0.39812
1,0.21905,0.31596,0.15319
1,0.13032,0.13852,0.13383
1,0.28437,0.13735,0.28437
1,0.23711,0.033713,0.025259
1,0.19526,0.19261,0.31528
1,0.15041,0.19117,0.14012
1,0.12274,0.30305,0.30344
1,0.19128,0.23226,0.30126
1,0.2771,0.26297,0.17468
1,0.17455,0.13059,0.057596
1,0.18271,0.32007,0.081392
1,0.089907,0.19595,0.22029
1,0.22433,0.14864,0.19866
1,0.13215,0.20471,0.1584
1,0.19138,0.3008,0.059759
1,0.22828,0.11217,0.23518
1,0.25302,0.174,0.19173
1,0.14104,0.069535,0.034375
1,0.18694,0.23974,0.093743
1,0.25451,0.18379,0.3317
1,0.17829,0.20751,0.060216
1,0.13289,0.24875,0.12015
1,0.23481,0.31679,0.32978
1,0.24772,0.089018,0.13689
1,0.21128,0.087702,0.28719
1,0.080443,0.053508,0.012729
1,0.16962,0.17416,0.05357
1,0.14981,0.21542,0.23854
1,0.26835,0.078503,0.040923
1,0.080587,0.31265,0.21969
1,0.16021,0.33833,0.30225
1,0.20151,0.22711,0.23651
1,0.11661,0.14447,0.054665
1,0.26267,0.29947,0.22535
1,0.1766,0.28692,0.35334
1,0.26151,0.094582,0.34842
1,0.27688,0.03006,0.33905
1,0.17541,0.28201,0.24881
1,0.174,0.069653,0.26525
1,0.19219,0.072335,0.26018
1,0.19851,0.085108,0.20722
1,0.22112,0.13586,0.10201
1,0.21676,0.06743,0.11433
1,0.26343,0.20945,0.20624
1,0.097993,0.057007,0.3844
1,0.090328,0.11726,0.11483
1,0.10477,0.22311,0.36854
1,0.15338,0.29649,0.29994
1,0.15581,0.31649,0.22652
1,0.15926,0.14501,0.23957
1,0.082992,0.088026,0.2973
1,0.1628,0.25965,0.18767
1,0.22068,0.16024,0.2431
1,0.16226,0.20616,0.32808
1,0.27468,0.016871,0.2109
1,0.15705,0.34445,0.012638
1,0.17544,0.19267,0.039676
1,0.23823,0.34213,0.0332
1,0.26871,0.31931,0.35031
1,0.27917,0.34645,0.12852
1,0.11314,0.13139,0.17946
1,0.088977,0.012756,0.059403
1,0.21727,0.31172,0.22592
1,0.29092,0.3031,0.37808
1,0.24647,0.044829,0.049076
1,0.21006,0.14719,0.064382
1,0.14561,0.22411,0.051081
1,0.22283,0.063083,0.021264
1,0.15122,0.2827,0.35823
1,0.17491,0.082866,0.13156
1,0.11284,0.28195,0.34238
1,0.27841,0.073473,0.26799
1,0.18364,0.10081,0.27037
1,0.21659,0.25727,0.39355
1,0.26462,0.34436,0.29772
1,0.25285,0.23627,0.022793
1,0.13386,0.29083,0.016332
1,0.22689,0.066492,0.046507
1,0.14294,0.032125,0.17434
1,0.14799,0.32497,0.39905
1,0.23902,0.055746,0.21294
1,0.15397,0.28608,0.21381
1,0.24771,0.31052,0.32241
1,0.081789,0.016857,0.38163
1,0.13565,0.081444,0.393
1,0.2249,0.32405,0.3152
1,0.13658,0.1693,0.39117
1,0.15072,0.20578,0.15879
1,0.25105,0.26806,0.20883
1,0.082805,0.22218,0.23767
1,0.23402,0.17612,0.1873
1,0.18197,0.039549,0.25562
1,0.18448,0.33492,0.14156
1,0.18501,0.061756,0.037274
1,0.23125,0.16372,0.24568
1,0.24161,0.13591,0.3247
1,0.20853,0.15991,0.16969
1,0.15161,0.19971,0.081495
1,0.17354,0.088058,0.29754
1,0.14056,0.26156,0.16668
1,0.092111,0.044579,0.38896
1,0.091843,0.10792,0.13894
1,0.21186,0.33899,0.35045
1,0.16678,0.12092,0.07571
1,0.19021,0.21198,0.018519
1,0.10939,0.22209,0.13166
1,0.13306,0.24453,0.31675
1,0.23279,0.15504,0.39133
1,0.10104,0.1909,0.2304
1,0.087353,0.34213,0.035289
1,0.26527,0.13824,0.31974
1,0.1452,0.13699,0.34077
1,0.16403,0.091983,0.30138
1,0.19529,0.30505,0.34703
1,0.11232,0.097416,0.31177
1,0.097467,0.16571,0.33506
1,0.13698,0.24541,0.25338
1,0.25453,0.12725,0.31639
1,0.10025,0.30014,0.37759
1,0.25256,0.12681,0.25946
1,0.14546,0.20226,0.097524
1,0.10563,0.15961,0.38954
1,0.2885,0.1051,0.39895
1,0.17579,0.1877,0.25615
1,0.20147,0.15476,0.21159
1,0.17431,0.12001,0.38855
1,0.090988,0.17622,0.37885
1,0.28719,0.28253,0.2331
1,0.26065,0.13331,0.20895
1,0.1355,0.26746,0.17527
1,0.16663,0.060387,0.27344
1,0.10772,0.029075,0.25296
1,0.16344,0.27755,0.22604
1,0.21825,0.34198,0.09405
1,0.11485,0.11511,0.187
1,0.15566,0.058243,0.30695
1,0.29626,0.22804,0.36922
